,name,type,value,date
946,汉威科技,17,0.7863072605578902,2020-02-24
947,朗科科技,18,0.5785944235515754,2020-02-24
948,华媒控股,19,0.8031366975413818,2020-02-24
949,海峡创新,20,0.4871354401050174,2020-02-24
950,*ST联络,21,0.8238410744053235,2020-02-24
951,二三四五,22,0.8987809408075059,2020-02-24
952,众应互联,23,0.88032406899255,2020-02-24
953,新晨科技,24,0.8805691890571286,2020-02-24
954,广电运通,25,0.8799883213149918,2020-02-24
955,数字认证,26,0.672184125631952,2020-02-24
956,奥马电器,27,0.877251371832622,2020-02-24
957,智度股份,28,0.916881670583427,2020-02-24
958,华力创通,29,0.7430617264347517,2020-02-24
959,广东骏亚,30,0.4594073937616998,2020-02-24
960,恒宝股份,1,0.7879452756820946,2020-02-25
961,数知科技,2,0.7461851898549341,2020-02-25
962,聚龙股份,3,0.8123945346372848,2020-02-25
963,梦网集团,4,0.7646760579988419,2020-02-25
964,昆仑万维,5,0.7991576953452885,2020-02-25
965,科蓝软件,6,0.7904874337180411,2020-02-25
966,金固股份,7,0.529292878875086,2020-02-25
967,金冠股份,8,0.7032131876762383,2020-02-25
968,金财互联,9,0.5192412758403446,2020-02-25
969,紫光国微,10,0.3752130707146789,2020-02-25
970,中科创达,11,0.7323989419556456,2020-02-25
971,信息发展,12,0.7958693400987431,2020-02-25
972,海联金汇,13,0.915504567201231,2020-02-25
973,飞天诚信,14,0.9000854254131763,2020-02-25
974,赢时胜,15,0.7086785062489848,2020-02-25
975,科达股份,16,0.9157376146805489,2020-02-25
976,汉威科技,17,0.7924446403136486,2020-02-25
977,朗科科技,18,0.5093777832408896,2020-02-25
978,华媒控股,19,0.8229269705280636,2020-02-25
979,海峡创新,20,0.8434482246488034,2020-02-25
980,*ST联络,21,0.7879682472435675,2020-02-25
981,二三四五,22,0.8606408885508896,2020-02-25
982,众应互联,23,0.7534347466458381,2020-02-25
983,新晨科技,24,0.8165791995212877,2020-02-25
984,广电运通,25,0.8581171611785243,2020-02-25
985,数字认证,26,0.7747440233744518,2020-02-25
986,奥马电器,27,0.8666842321580749,2020-02-25
987,智度股份,28,0.9054099485350806,2020-02-25
988,华力创通,29,0.5736751127489206,2020-02-25
989,广东骏亚,30,0.1567426863302143,2020-02-25
990,恒宝股份,1,0.8785215671755219,2020-02-26
991,数知科技,2,0.8441338588628481,2020-02-26
992,聚龙股份,3,0.8646580792368196,2020-02-26
993,梦网集团,4,0.8112071024642068,2020-02-26
994,昆仑万维,5,0.8693668543246388,2020-02-26
995,科蓝软件,6,0.8757988845255565,2020-02-26
996,金固股份,7,0.6535956152483127,2020-02-26
997,金冠股份,8,0.7089239140914297,2020-02-26
998,金财互联,9,0.6471028096378018,2020-02-26
999,紫光国微,10,0.6897165289509167,2020-02-26
1000,中科创达,11,0.8017935825974484,2020-02-26
1001,信息发展,12,0.829838460634048,2020-02-26
1002,海联金汇,13,0.9368067473923629,2020-02-26
1003,飞天诚信,14,0.928902281312938,2020-02-26
1004,赢时胜,15,0.7240322118895254,2020-02-26
1005,科达股份,16,0.8946869920650987,2020-02-26
1006,汉威科技,17,0.8841923581985999,2020-02-26
1007,朗科科技,18,0.6720321699274295,2020-02-26
1008,华媒控股,19,0.7628281506284657,2020-02-26
1009,海峡创新,20,0.901369652831895,2020-02-26
1010,*ST联络,21,0.7021335834333062,2020-02-26
1011,二三四五,22,0.8440711165438599,2020-02-26
1012,众应互联,23,0.814306063302826,2020-02-26
1013,新晨科技,24,0.8796225674761416,2020-02-26
1014,广电运通,25,0.9020699831194497,2020-02-26
1015,数字认证,26,0.8640504479793214,2020-02-26
1016,奥马电器,27,0.8381068643951377,2020-02-26
1017,智度股份,28,0.9284451174655294,2020-02-26
1018,华力创通,29,0.671821326470459,2020-02-26
1019,广东骏亚,30,0.5485711189556979,2020-02-26
1020,恒宝股份,1,0.850486970337507,2020-02-27
1021,数知科技,2,0.8317716346407136,2020-02-27
1022,聚龙股份,3,0.8656708283049791,2020-02-27
1023,梦网集团,4,0.7951221905932181,2020-02-27
1024,昆仑万维,5,0.6284327124595221,2020-02-27
1025,科蓝软件,6,0.8559153971471537,2020-02-27
1026,金固股份,7,0.6718873904490686,2020-02-27
1027,金冠股份,8,0.7424778035949456,2020-02-27
1028,金财互联,9,0.6058959695397582,2020-02-27
1029,紫光国微,10,0.694043600854094,2020-02-27
1030,中科创达,11,0.739932799368927,2020-02-27
1031,信息发展,12,0.8556437472365235,2020-02-27
1032,海联金汇,13,0.930250388780038,2020-02-27
1033,飞天诚信,14,0.9262447848963767,2020-02-27
1034,赢时胜,15,0.6904044403418942,2020-02-27
1035,科达股份,16,0.8596552525557263,2020-02-27
1036,汉威科技,17,0.8798438848630443,2020-02-27
1037,朗科科技,18,0.7007435562813052,2020-02-27
1038,华媒控股,19,0.8407050582900311,2020-02-27
1039,海峡创新,20,0.9170616478530945,2020-02-27
1040,*ST联络,21,0.7233682635364819,2020-02-27
1041,二三四五,22,0.8033353915563912,2020-02-27
1042,众应互联,23,0.8337806609555662,2020-02-27
1043,新晨科技,24,0.8741852327477627,2020-02-27
1044,广电运通,25,0.8994942788378146,2020-02-27
1045,数字认证,26,0.874373027432133,2020-02-27
1046,奥马电器,27,0.8411343464395199,2020-02-27
1047,智度股份,28,0.9228157404139551,2020-02-27
1048,华力创通,29,0.6491626356769639,2020-02-27
1049,广东骏亚,30,0.5889357153621665,2020-02-27
1050,恒宝股份,1,0.9076073854894326,2020-02-28
1051,数知科技,2,0.8808472960128343,2020-02-28
1052,聚龙股份,3,0.9185581831550192,2020-02-28
1053,梦网集团,4,0.8528854696489808,2020-02-28
1054,昆仑万维,5,0.7176993844248253,2020-02-28
1055,科蓝软件,6,0.9086304246971476,2020-02-28
1056,金固股份,7,0.8133453823853097,2020-02-28
1057,金冠股份,8,0.8583568639673285,2020-02-28
1058,金财互联,9,0.7319059224405766,2020-02-28
1059,紫光国微,10,0.7542950381391686,2020-02-28
1060,中科创达,11,0.7368347458129646,2020-02-28
1061,信息发展,12,0.8339530620039153,2020-02-28
1062,海联金汇,13,0.9511823896738592,2020-02-28
1063,飞天诚信,14,0.9649969363857157,2020-02-28
1064,赢时胜,15,0.804202581926889,2020-02-28
1065,科达股份,16,0.9117903333236187,2020-02-28
1066,汉威科技,17,0.9214476918430391,2020-02-28
1067,朗科科技,18,0.7692123490292986,2020-02-28
1068,华媒控股,19,0.9003419019987912,2020-02-28
1069,海峡创新,20,0.9699740612928127,2020-02-28
1070,*ST联络,21,0.8116638642198882,2020-02-28
1071,二三四五,22,0.863460282129278,2020-02-28
1072,众应互联,23,0.8811200156052966,2020-02-28
1073,新晨科技,24,0.9266987680619825,2020-02-28
1074,广电运通,25,0.9361479111590577,2020-02-28
1075,数字认证,26,0.9164735440860418,2020-02-28
1076,奥马电器,27,0.8970541436276114,2020-02-28
1077,智度股份,28,0.9505816754082369,2020-02-28
1078,华力创通,29,0.6624747203724193,2020-02-28
1079,广东骏亚,30,0.7405189238094858,2020-02-28
1080,恒宝股份,1,0.9180291972979353,2020-03-02
1081,数知科技,2,0.8965504694171951,2020-03-02
1082,聚龙股份,3,0.9265400425721613,2020-03-02
1083,梦网集团,4,0.8440038166774768,2020-03-02
1084,昆仑万维,5,0.5993628159916896,2020-03-02
1085,科蓝软件,6,0.9110699495409295,2020-03-02
1086,金固股份,7,0.8109507572098935,2020-03-02
1087,金冠股份,8,0.8567604290957644,2020-03-02
1088,金财互联,9,0.7282123549554591,2020-03-02
1089,紫光国微,10,0.7733017332242462,2020-03-02
1090,中科创达,11,0.7468946448415869,2020-03-02
1091,信息发展,12,0.8989383421980128,2020-03-02
1092,海联金汇,13,0.9563084424394526,2020-03-02
1093,飞天诚信,14,0.9691173329540502,2020-03-02
1094,赢时胜,15,0.8253910542994226,2020-03-02
1095,科达股份,16,0.9123101535948975,2020-03-02
1096,汉威科技,17,0.8977730352181141,2020-03-02
1097,朗科科技,18,0.7901240399147577,2020-03-02
1098,华媒控股,19,0.9221244779573384,2020-03-02
1099,海峡创新,20,0.9218666806104704,2020-03-02
1100,*ST联络,21,0.8517459711398236,2020-03-02
1101,二三四五,22,0.8871721246514228,2020-03-02
1102,众应互联,23,0.8964295004374869,2020-03-02
1103,新晨科技,24,0.9369494194347323,2020-03-02
1104,广电运通,25,0.9423934798649655,2020-03-02
1105,数字认证,26,0.9230194795876739,2020-03-02
1106,奥马电器,27,0.9111283533805932,2020-03-02
1107,智度股份,28,0.9433672893228612,2020-03-02
1108,华力创通,29,0.664905328218189,2020-03-02
1109,广东骏亚,30,0.7734293330287104,2020-03-02
1110,恒宝股份,1,0.9096232629994795,2020-03-03
1111,数知科技,2,0.8916017095739548,2020-03-03
1112,聚龙股份,3,0.9232029638486662,2020-03-03
1113,梦网集团,4,0.8362639077005808,2020-03-03
1114,昆仑万维,5,0.5833383391379279,2020-03-03
1115,科蓝软件,6,0.9098636910629487,2020-03-03
1116,金固股份,7,0.7620318638858097,2020-03-03
1117,金冠股份,8,0.8473076317331198,2020-03-03
1118,金财互联,9,0.7180476878674732,2020-03-03
1119,紫光国微,10,0.7608328738967731,2020-03-03
1120,中科创达,11,0.7457460652695493,2020-03-03
1121,信息发展,12,0.9105879654581968,2020-03-03
1122,海联金汇,13,0.9509993848923679,2020-03-03
1123,飞天诚信,14,0.9347869302445317,2020-03-03
1124,赢时胜,15,0.8182677174094012,2020-03-03
1125,科达股份,16,0.896687329897357,2020-03-03
1126,汉威科技,17,0.9090218088455493,2020-03-03
1127,朗科科技,18,0.7830834832613174,2020-03-03
1128,华媒控股,19,0.9201561076531634,2020-03-03
1129,海峡创新,20,0.9075909869300104,2020-03-03
1130,*ST联络,21,0.8523466705412895,2020-03-03
1131,二三四五,22,0.8745689910489517,2020-03-03
1132,众应互联,23,0.8914242600264833,2020-03-03
1133,新晨科技,24,0.9264335807279497,2020-03-03
1134,广电运通,25,0.9451844672627213,2020-03-03
1135,数字认证,26,0.9206562390090413,2020-03-03
1136,奥马电器,27,0.8915742185457283,2020-03-03
1137,智度股份,28,0.9263619817727902,2020-03-03
1138,华力创通,29,0.6890183541675089,2020-03-03
1139,广东骏亚,30,0.7694087505146062,2020-03-03
1140,恒宝股份,1,0.9199019558831062,2020-03-04
1141,数知科技,2,0.8880158054746022,2020-03-04
1142,聚龙股份,3,0.9207672188161825,2020-03-04
1143,梦网集团,4,0.8306411840064863,2020-03-04
1144,昆仑万维,5,0.5626109686794013,2020-03-04
1145,科蓝软件,6,0.908635098277618,2020-03-04
1146,金固股份,7,0.7386548098433421,2020-03-04
1147,金冠股份,8,0.828732134059262,2020-03-04
1148,金财互联,9,0.7329419540891645,2020-03-04
1149,紫光国微,10,0.7275627058772483,2020-03-04
1150,中科创达,11,0.6794614217778676,2020-03-04
1151,信息发展,12,0.9082432808267961,2020-03-04
1152,海联金汇,13,0.9544903652555554,2020-03-04
1153,飞天诚信,14,0.9346015822983857,2020-03-04
1154,赢时胜,15,0.8205199672109201,2020-03-04
1155,科达股份,16,0.8891903809712554,2020-03-04
1156,汉威科技,17,0.8903731809005585,2020-03-04
1157,朗科科技,18,0.7705207018844806,2020-03-04
1158,华媒控股,19,0.915212244171712,2020-03-04
1159,海峡创新,20,0.8900005086342876,2020-03-04
1160,*ST联络,21,0.8384748361225958,2020-03-04
1161,二三四五,22,0.8663718541901685,2020-03-04
1162,众应互联,23,0.9038562400124223,2020-03-04
1163,新晨科技,24,0.93091874790642,2020-03-04
1164,广电运通,25,0.9444633606776008,2020-03-04
1165,数字认证,26,0.9234471217323044,2020-03-04
1166,奥马电器,27,0.9008096076866066,2020-03-04
1167,智度股份,28,0.9151505063885004,2020-03-04
1168,华力创通,29,0.6743054532183221,2020-03-04
1169,广东骏亚,30,0.7760089368189081,2020-03-04
1170,恒宝股份,1,0.908848494452096,2020-03-05
1171,数知科技,2,0.8875176226497877,2020-03-05
1172,聚龙股份,3,0.9670056190329936,2020-03-05
1173,梦网集团,4,0.8291272244859123,2020-03-05
1174,昆仑万维,5,0.5549776368087515,2020-03-05
1175,科蓝软件,6,0.9120994627013165,2020-03-05
1176,金固股份,7,0.7551827033755476,2020-03-05
1177,金冠股份,8,0.8279997910661746,2020-03-05
1178,金财互联,9,0.7293615877232723,2020-03-05
1179,紫光国微,10,0.7416592116144733,2020-03-05
1180,中科创达,11,0.6237024121048005,2020-03-05
1181,信息发展,12,0.907416193155097,2020-03-05
1182,海联金汇,13,0.9363838886822772,2020-03-05
1183,飞天诚信,14,0.9378645390630515,2020-03-05
1184,赢时胜,15,0.7975625049025095,2020-03-05
1185,科达股份,16,0.8884630062515018,2020-03-05
1186,汉威科技,17,0.8020282468291244,2020-03-05
1187,朗科科技,18,0.7670035223603564,2020-03-05
1188,华媒控股,19,0.8740998316649793,2020-03-05
1189,海峡创新,20,0.8892697904444503,2020-03-05
1190,*ST联络,21,0.8178996054378384,2020-03-05
1191,二三四五,22,0.8723940515927522,2020-03-05
1192,众应互联,23,0.9060499131125944,2020-03-05
1193,新晨科技,24,0.9383389425014108,2020-03-05
1194,广电运通,25,0.961682112640056,2020-03-05
1195,数字认证,26,0.9316610057422575,2020-03-05
1196,奥马电器,27,0.8996120419057159,2020-03-05
1197,智度股份,28,0.9148521749468619,2020-03-05
1198,华力创通,29,0.6668179378849713,2020-03-05
1199,广东骏亚,30,0.7903888173244349,2020-03-05
1200,恒宝股份,1,0.9092568303356148,2020-03-06
1201,数知科技,2,0.8872019925467949,2020-03-06
1202,聚龙股份,3,0.9721373517861501,2020-03-06
1203,梦网集团,4,0.8303627727424437,2020-03-06
1204,昆仑万维,5,0.5405091738966499,2020-03-06
1205,科蓝软件,6,0.9131216955042264,2020-03-06
1206,金固股份,7,0.7700435875199512,2020-03-06
1207,金冠股份,8,0.8227517016358822,2020-03-06
1208,金财互联,9,0.734868706904497,2020-03-06
1209,紫光国微,10,0.7489073010039775,2020-03-06
1210,中科创达,11,0.6330978155601757,2020-03-06
1211,信息发展,12,0.9087638453600807,2020-03-06
1212,海联金汇,13,0.9374802537898057,2020-03-06
1213,飞天诚信,14,0.9437200809511687,2020-03-06
1214,赢时胜,15,0.8024571027258304,2020-03-06
1215,科达股份,16,0.8909538958573225,2020-03-06
1216,汉威科技,17,0.7920972689441199,2020-03-06
1217,朗科科技,18,0.7698563234653301,2020-03-06
1218,华媒控股,19,0.8782869417922381,2020-03-06
1219,海峡创新,20,0.8908682589463672,2020-03-06
1220,*ST联络,21,0.7504505317313621,2020-03-06
1221,二三四五,22,0.8628508871960588,2020-03-06
1222,众应互联,23,0.9053459358817303,2020-03-06
1223,新晨科技,24,0.930907343942044,2020-03-06
1224,广电运通,25,0.9617858975769337,2020-03-06
1225,数字认证,26,0.9308139455899823,2020-03-06
1226,奥马电器,27,0.9024752575149554,2020-03-06
1227,智度股份,28,0.8822240892221023,2020-03-06
1228,华力创通,29,0.6757328353600439,2020-03-06
1229,广东骏亚,30,0.8185974130522742,2020-03-06
1230,恒宝股份,1,0.8804564956578812,2020-03-09
1231,数知科技,2,0.8896408921193039,2020-03-09
1232,聚龙股份,3,0.9799266259772116,2020-03-09
1233,梦网集团,4,0.8199420744942282,2020-03-09
1234,昆仑万维,5,0.5782069836751567,2020-03-09
1235,科蓝软件,6,0.9315471971902197,2020-03-09
1236,金固股份,7,0.8136948919491138,2020-03-09
1237,金冠股份,8,0.8268979232919632,2020-03-09
1238,金财互联,9,0.76370714960511,2020-03-09
1239,紫光国微,10,0.7932960822002315,2020-03-09
1240,中科创达,11,0.6331811962725946,2020-03-09
1241,信息发展,12,0.8972010613074732,2020-03-09
1242,海联金汇,13,0.9437125488496991,2020-03-09
1243,飞天诚信,14,0.9542586917023028,2020-03-09
1244,赢时胜,15,0.8244390753697309,2020-03-09
1245,科达股份,16,0.9037528977786342,2020-03-09
1246,汉威科技,17,0.8109499845787845,2020-03-09
1247,朗科科技,18,0.7984357259842326,2020-03-09
1248,华媒控股,19,0.8857595039900695,2020-03-09
1249,海峡创新,20,0.9019500056272857,2020-03-09
1250,*ST联络,21,0.6437749358430784,2020-03-09
1251,二三四五,22,0.8753719052884937,2020-03-09
1252,众应互联,23,0.905349756109998,2020-03-09
1253,新晨科技,24,0.9324478005930623,2020-03-09
1254,广电运通,25,0.9716691804644246,2020-03-09
1255,数字认证,26,0.9485211134988585,2020-03-09
1256,奥马电器,27,0.9133329634851584,2020-03-09
1257,智度股份,28,0.9118050034080373,2020-03-09
1258,华力创通,29,0.6943924505827871,2020-03-09
1259,广东骏亚,30,0.8475194641972309,2020-03-09
1260,恒宝股份,1,0.8943067050266642,2020-03-10
1261,数知科技,2,0.8930239978712277,2020-03-10
1262,聚龙股份,3,0.9774299947840659,2020-03-10
1263,梦网集团,4,0.8123878871831529,2020-03-10
1264,昆仑万维,5,0.601802106812676,2020-03-10
1265,科蓝软件,6,0.9412927877214688,2020-03-10
1266,金固股份,7,0.8316049779357826,2020-03-10
1267,金冠股份,8,0.8162918839489463,2020-03-10
1268,金财互联,9,0.7627782925117641,2020-03-10
1269,紫光国微,10,0.8000135119811171,2020-03-10
1270,中科创达,11,0.6634076515617695,2020-03-10
1271,信息发展,12,0.8977855285328257,2020-03-10
1272,海联金汇,13,0.9379341221577961,2020-03-10
1273,飞天诚信,14,0.9574178188643552,2020-03-10
1274,赢时胜,15,0.8383965480594119,2020-03-10
1275,科达股份,16,0.9032756504132409,2020-03-10
1276,汉威科技,17,0.8129023369212395,2020-03-10
1277,朗科科技,18,0.7968888583176285,2020-03-10
1278,华媒控股,19,0.8794217366607486,2020-03-10
1279,海峡创新,20,0.906907325897904,2020-03-10
1280,*ST联络,21,0.5429205216386654,2020-03-10
1281,二三四五,22,0.8735273968603837,2020-03-10
1282,众应互联,23,0.8893845614922699,2020-03-10
1283,新晨科技,24,0.9422843180822748,2020-03-10
1284,广电运通,25,0.9814883271134673,2020-03-10
1285,数字认证,26,0.9496203792511404,2020-03-10
1286,奥马电器,27,0.9065122108565206,2020-03-10
1287,智度股份,28,0.8990694482808356,2020-03-10
1288,华力创通,29,0.7417898952608862,2020-03-10
1289,广东骏亚,30,0.8501112009412688,2020-03-10
1290,恒宝股份,1,0.8955010176373163,2020-03-11
1291,数知科技,2,0.904783357440287,2020-03-11
1292,聚龙股份,3,0.9777984678725836,2020-03-11
1293,梦网集团,4,0.8082018891055587,2020-03-11
1294,昆仑万维,5,0.5928896788298856,2020-03-11
1295,科蓝软件,6,0.9423938972401515,2020-03-11
1296,金固股份,7,0.599403624039326,2020-03-11
1297,金冠股份,8,0.8109887477556017,2020-03-11
1298,金财互联,9,0.927147270000005,2020-03-11
1299,紫光国微,10,0.910216093081952,2020-03-11
1300,中科创达,11,0.654919002324013,2020-03-11
1301,信息发展,12,0.8961805668626185,2020-03-11
1302,海联金汇,13,0.9263911159777324,2020-03-11
1303,飞天诚信,14,0.9565119048760244,2020-03-11
1304,赢时胜,15,0.8358503994243518,2020-03-11
1305,科达股份,16,0.9018914658158318,2020-03-11
1306,汉威科技,17,0.8075202556230271,2020-03-11
1307,朗科科技,18,0.8983699444845354,2020-03-11
1308,华媒控股,19,0.833246956804464,2020-03-11
1309,海峡创新,20,0.9106854549142368,2020-03-11
1310,*ST联络,21,0.526076410423307,2020-03-11
1311,二三四五,22,0.8746246988332322,2020-03-11
1312,众应互联,23,0.8886562906707349,2020-03-11
1313,新晨科技,24,0.9225672077552232,2020-03-11
1314,广电运通,25,0.9806831790906222,2020-03-11
1315,数字认证,26,0.9541711992111194,2020-03-11
1316,奥马电器,27,0.90562727395315,2020-03-11
1317,智度股份,28,0.8968416445934639,2020-03-11
1318,华力创通,29,0.6944887974715163,2020-03-11
1319,广东骏亚,30,0.8728869086337232,2020-03-11
1320,恒宝股份,1,0.8923560388433402,2020-03-12
1321,数知科技,2,0.8905802615792253,2020-03-12
1322,聚龙股份,3,0.9773574784053422,2020-03-12
1323,梦网集团,4,0.8025146677853751,2020-03-12
1324,昆仑万维,5,0.5774859288994848,2020-03-12
1325,科蓝软件,6,0.9427134734397924,2020-03-12
1326,金固股份,7,0.5851672956198325,2020-03-12
1327,金冠股份,8,0.7988267542702571,2020-03-12
1328,金财互联,9,0.9258072460718794,2020-03-12
1329,紫光国微,10,0.9135978584002372,2020-03-12
1330,中科创达,11,0.6369565700830141,2020-03-12
1331,信息发展,12,0.8936770037137056,2020-03-12
1332,海联金汇,13,0.9145380787213204,2020-03-12
1333,飞天诚信,14,0.9573611101924271,2020-03-12
1334,赢时胜,15,0.8437851624465027,2020-03-12
1335,科达股份,16,0.898209893640804,2020-03-12
1336,汉威科技,17,0.8001755264388931,2020-03-12
1337,朗科科技,18,0.8196488466962196,2020-03-12
1338,华媒控股,19,0.7840246205523701,2020-03-12
1339,海峡创新,20,0.8920859604045578,2020-03-12
1340,*ST联络,21,0.5060239226184334,2020-03-12
1341,二三四五,22,0.8765041829116775,2020-03-12
1342,众应互联,23,0.8921943413982867,2020-03-12
1343,新晨科技,24,0.905416328014356,2020-03-12
1344,广电运通,25,0.9783621589536364,2020-03-12
1345,数字认证,26,0.9512454923051316,2020-03-12
1346,奥马电器,27,0.901798419482208,2020-03-12
1347,智度股份,28,0.9025161690934183,2020-03-12
1348,华力创通,29,0.6842103007736273,2020-03-12
1349,广东骏亚,30,0.866758128972824,2020-03-12
1350,恒宝股份,1,0.9021859145761453,2020-03-13
1351,数知科技,2,0.927116925504408,2020-03-13
1352,聚龙股份,3,0.9744597581914357,2020-03-13
1353,梦网集团,4,0.8255053754672687,2020-03-13
1354,昆仑万维,5,0.5816923893497263,2020-03-13
1355,科蓝软件,6,0.9779195445032597,2020-03-13
1356,金固股份,7,0.5725520784457633,2020-03-13
1357,金冠股份,8,0.80982261085741,2020-03-13
1358,金财互联,9,0.9586666827999669,2020-03-13
1359,紫光国微,10,0.8908283944719299,2020-03-13
1360,中科创达,11,0.5893923369306386,2020-03-13
1361,信息发展,12,0.9088121792144078,2020-03-13
1362,海联金汇,13,0.9053044107659841,2020-03-13
1363,飞天诚信,14,0.9549647244541181,2020-03-13
1364,赢时胜,15,0.8809547905227164,2020-03-13
1365,科达股份,16,0.9044625263391228,2020-03-13
1366,汉威科技,17,0.8248778820753757,2020-03-13
1367,朗科科技,18,0.7889016273311008,2020-03-13
1368,华媒控股,19,0.7860259951090786,2020-03-13
1369,海峡创新,20,0.8497297036293684,2020-03-13
1370,*ST联络,21,0.4738957443483647,2020-03-13
1371,二三四五,22,0.8640754754869961,2020-03-13
1372,众应互联,23,0.889705231749574,2020-03-13
1373,新晨科技,24,0.9038988090222501,2020-03-13
1374,广电运通,25,0.976393924870847,2020-03-13
1375,数字认证,26,0.9640532935500431,2020-03-13
1376,奥马电器,27,0.8912458989389518,2020-03-13
1377,智度股份,28,0.8929271235173442,2020-03-13
1378,华力创通,29,0.6772319735788971,2020-03-13
1379,广东骏亚,30,0.918242152078146,2020-03-13
1380,恒宝股份,1,0.9091033857481788,2020-03-16
1381,数知科技,2,0.9368611250657551,2020-03-16
1382,聚龙股份,3,0.9702790366637662,2020-03-16
1383,梦网集团,4,0.8990736326189365,2020-03-16
1384,昆仑万维,5,0.5794987191748677,2020-03-16
1385,科蓝软件,6,0.9773917990538341,2020-03-16
1386,金固股份,7,0.5852276186859103,2020-03-16
1387,金冠股份,8,0.8587359701451048,2020-03-16
1388,金财互联,9,0.9639232239937209,2020-03-16
1389,紫光国微,10,0.8996677521938378,2020-03-16
1390,中科创达,11,0.6231684911343869,2020-03-16
1391,信息发展,12,0.7866670521220007,2020-03-16
1392,海联金汇,13,0.9005819650815629,2020-03-16
1393,飞天诚信,14,0.9565626837742921,2020-03-16
1394,赢时胜,15,0.9017271705122067,2020-03-16
1395,科达股份,16,0.9030517269417814,2020-03-16
1396,汉威科技,17,0.8420642676246166,2020-03-16
1397,朗科科技,18,0.8122721897263094,2020-03-16
1398,华媒控股,19,0.7951203119715234,2020-03-16
1399,海峡创新,20,0.8091397071531677,2020-03-16
1400,*ST联络,21,0.4913233777623754,2020-03-16
1401,二三四五,22,0.8821270014242693,2020-03-16
1402,众应互联,23,0.8872883076509169,2020-03-16
1403,新晨科技,24,0.9188299222434725,2020-03-16
1404,广电运通,25,0.978092069107147,2020-03-16
1405,数字认证,26,0.9544698719889111,2020-03-16
1406,奥马电器,27,0.9189497536658661,2020-03-16
1407,智度股份,28,0.912701642895543,2020-03-16
1408,华力创通,29,0.7695148694427615,2020-03-16
1409,广东骏亚,30,0.9288544226610154,2020-03-16
1410,恒宝股份,1,0.9059230666384003,2020-03-17
1411,数知科技,2,0.9280033689556656,2020-03-17
1412,聚龙股份,3,0.9748115052405767,2020-03-17
1413,梦网集团,4,0.8674496645448153,2020-03-17
1414,昆仑万维,5,0.5899151657053082,2020-03-17
1415,科蓝软件,6,0.9832603794518096,2020-03-17
1416,金固股份,7,0.5865656112568753,2020-03-17
1417,金冠股份,8,0.8647496551918954,2020-03-17
1418,金财互联,9,0.9525116810446217,2020-03-17
1419,紫光国微,10,0.8917947661307272,2020-03-17
1420,中科创达,11,0.6271048531740471,2020-03-17
1421,信息发展,12,0.8140372919011644,2020-03-17
1422,海联金汇,13,0.8920335683026107,2020-03-17
1423,飞天诚信,14,0.9593610825553356,2020-03-17
1424,赢时胜,15,0.8991153074967093,2020-03-17
1425,科达股份,16,0.905598052597995,2020-03-17
1426,汉威科技,17,0.8380306217188834,2020-03-17
1427,朗科科技,18,0.788175168395044,2020-03-17
1428,华媒控股,19,0.8127375179165638,2020-03-17
1429,海峡创新,20,0.7444339263320922,2020-03-17
1430,*ST联络,21,0.4550810482916061,2020-03-17
1431,二三四五,22,0.8876178532419917,2020-03-17
1432,众应互联,23,0.9330171673372082,2020-03-17
1433,新晨科技,24,0.9135766812477671,2020-03-17
1434,广电运通,25,0.9741863257534115,2020-03-17
1435,数字认证,26,0.9556400172130627,2020-03-17
1436,奥马电器,27,0.9348915326064997,2020-03-17
1437,智度股份,28,0.917598926560114,2020-03-17
1438,华力创通,29,0.7953886163731283,2020-03-17
1439,广东骏亚,30,0.9693788296970566,2020-03-17
1440,恒宝股份,1,0.8950703051091882,2020-03-18
1441,数知科技,2,0.9123601140188473,2020-03-18
1442,聚龙股份,3,0.9721615336123587,2020-03-18
1443,梦网集团,4,0.8362073803003097,2020-03-18
1444,昆仑万维,5,0.5741318627899186,2020-03-18
1445,科蓝软件,6,0.9806512470751231,2020-03-18
1446,金固股份,7,0.5614524055156584,2020-03-18
1447,金冠股份,8,0.8795065418386212,2020-03-18
1448,金财互联,9,0.9476749415755321,2020-03-18
1449,紫光国微,10,0.8095229853402923,2020-03-18
1450,中科创达,11,0.5831978411941086,2020-03-18
1451,信息发展,12,0.7829800645922631,2020-03-18
1452,海联金汇,13,0.9058537810767415,2020-03-18
1453,飞天诚信,14,0.9555071214000287,2020-03-18
1454,赢时胜,15,0.9286323061139218,2020-03-18
1455,科达股份,16,0.9360222263197844,2020-03-18
1456,汉威科技,17,0.8320728811285614,2020-03-18
1457,朗科科技,18,0.7661590244865889,2020-03-18
1458,华媒控股,19,0.8237728646877555,2020-03-18
1459,海峡创新,20,0.7089352775355419,2020-03-18
1460,*ST联络,21,0.5164519895510016,2020-03-18
1461,二三四五,22,0.9142967545380082,2020-03-18
1462,众应互联,23,0.927258349016057,2020-03-18
1463,新晨科技,24,0.9030979926135115,2020-03-18
1464,广电运通,25,0.9703445366878621,2020-03-18
1465,数字认证,26,0.9440315732832574,2020-03-18
1466,奥马电器,27,0.9442135903523773,2020-03-18
1467,智度股份,28,0.9130248276864656,2020-03-18
1468,华力创通,29,0.7440989590401238,2020-03-18
1469,广东骏亚,30,0.9720777859930377,2020-03-18
1470,恒宝股份,1,0.9146720749494711,2020-03-19
1471,数知科技,2,0.9151080746132875,2020-03-19
